We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 [:?+?]] = [>]]: AB + BC = DC  (r.len=2, sym=['A', 'B', 'C', 'D'], |sym|=4)
fact1 []}*>#] = []}>#]: CE * DF = CEDF  (r.len=4, sym=['C', 'D', 'E', 'F'], |sym|=4)
fact2 []<-}\] = [->]: CG - EH = -D  (r.len=1 neg, sym=['C', 'D', 'E', 'G', 'H'], |sym|=5)
fact3 [}(+>@] = [?:?]: EJ + DK = BAB  (r.len=3, sym=['A', 'B', 'D', 'E', 'J', 'K'], |sym|=6)
query [(#-?}]: JF - BE = ?

narrowing operator candidates by result length:
  '*' -> {concat, rconcat, mul, mul1, mulm1}
  R938: concat(18,70) = 1870 -> F=0,D=7,C=1,E=8
  R939: concat(18,72) = 1872 -> F=2,D=7,C=1,E=8
  R940: concat(18,73) = 1873 -> F=3,D=7,C=1,E=8
  R941: concat(18,74) = 1874 -> F=4,D=7,C=1,E=8
  R942: concat(18,75) = 1875 -> F=5,D=7,C=1,E=8
  R943: concat(18,76) = 1876 -> F=6,D=7,C=1,E=8
  R944: concat(18,79) = 1879 -> F=9,D=7,C=1,E=8
  R945: concat(18,90) = 1890 -> F=0,D=9,C=1,E=8
  R946: concat(18,92) = 1892 -> F=2,D=9,C=1,E=8
  R947: concat(18,93) = 1893 -> F=3,D=9,C=1,E=8
  R948: concat(18,94) = 1894 -> F=4,D=9,C=1,E=8
  R949: concat(18,95) = 1895 -> F=5,D=9,C=1,E=8
  R950: concat(18,96) = 1896 -> F=6,D=9,C=1,E=8
  R951: concat(18,97) = 1897 -> F=7,D=9,C=1,E=8
  R952: concat(19,02) = 1902 -> F=2,D=0,C=1,E=9
  R953: concat(19,03) = 1903 -> F=3,D=0,C=1,E=9
  R954: concat(19,04) = 1904 -> F=4,D=0,C=1,E=9
  R955: concat(19,05) = 1905 -> F=5,D=0,C=1,E=9
  R956: concat(19,06) = 1906 -> F=6,D=0,C=1,E=9
  R957: concat(19,07) = 1907 -> F=7,D=0,C=1,E=9
  R958: concat(19,08) = 1908 -> F=8,D=0,C=1,E=9
  R959: concat(19,20) = 1920 -> F=0,D=2,C=1,E=9
  R960: concat(19,23) = 1923 -> F=3,D=2,C=1,E=9
  R961: concat(19,24) = 1924 -> F=4,D=2,C=1,E=9
  R962: concat(19,25) = 1925 -> F=5,D=2,C=1,E=9
  R963: concat(19,26) = 1926 -> F=6,D=2,C=1,E=9
  R964: concat(19,27) = 1927 -> F=7,D=2,C=1,E=9
  R965: concat(19,28) = 1928 -> F=8,D=2,C=1,E=9
  R966: concat(19,30) = 1930 -> F=0,D=3,C=1,E=9
  R967: concat(19,32) = 1932 -> F=2,D=3,C=1,E=9
  R968: concat(19,34) = 1934 -> F=4,D=3,C=1,E=9
  R969: concat(19,35) = 1935 -> F=5,D=3,C=1,E=9
  R970: concat(19,36) = 1936 -> F=6,D=3,C=1,E=9
  R971: concat(19,37) = 1937 -> F=7,D=3,C=1,E=9
  R972: concat(19,38) = 1938 -> F=8,D=3,C=1,E=9
  R973: concat(19,40) = 1940 -> F=0,D=4,C=1,E=9
  R974: concat(19,42) = 1942 -> F=2,D=4,C=1,E=9
  R975: concat(19,43) = 1943 -> F=3,D=4,C=1,E=9
  R976: concat(19,45) = 1945 -> F=5,D=4,C=1,E=9
  R977: concat(19,46) = 1946 -> F=6,D=4,C=1,E=9
  R978: concat(19,47) = 1947 -> F=7,D=4,C=1,E=9
  R979: concat(19,48) = 1948 -> F=8,D=4,C=1,E=9
  R980: concat(19,50) = 1950 -> F=0,D=5,C=1,E=9
  R981: concat(19,52) = 1952 -> F=2,D=5,C=1,E=9
  R982: concat(19,53) = 1953 -> F=3,D=5,C=1,E=9
  R983: concat(19,54) = 1954 -> F=4,D=5,C=1,E=9
  R984: concat(19,56) = 1956 -> F=6,D=5,C=1,E=9
  R985: concat(19,57) = 1957 -> F=7,D=5,C=1,E=9
  R986: concat(19,58) = 1958 -> F=8,D=5,C=1,E=9
  R987: concat(19,60) = 1960 -> F=0,D=6,C=1,E=9
  R988: concat(19,62) = 1962 -> F=2,D=6,C=1,E=9
  R989: concat(19,63) = 1963 -> F=3,D=6,C=1,E=9
  R990: concat(19,64) = 1964 -> F=4,D=6,C=1,E=9
  R991: concat(19,65) = 1965 -> F=5,D=6,C=1,E=9
  R992: concat(19,67) = 1967 -> F=7,D=6,C=1,E=9
  R993: concat(19,68) = 1968 -> F=8,D=6,C=1,E=9
  R994: concat(19,70) = 1970 -> F=0,D=7,C=1,E=9
  R995: concat(19,72) = 1972 -> F=2,D=7,C=1,E=9
  R996: concat(19,73) = 1973 -> F=3,D=7,C=1,E=9
  R997: concat(19,74) = 1974 -> F=4,D=7,C=1,E=9
  R998: concat(19,75) = 1975 -> F=5,D=7,C=1,E=9
  R999: concat(19,76) = 1976 -> F=6,D=7,C=1,E=9
  R1000: concat(19,78) = 1978 -> F=8,D=7,C=1,E=9
  R1001: concat(19,80) = 1980 -> F=0,D=8,C=1,E=9
  R1002: concat(19,82) = 1982 -> F=2,D=8,C=1,E=9
  R1003: concat(19,83) = 1983 -> F=3,D=8,C=1,E=9
  R1004: concat(19,84) = 1984 -> F=4,D=8,C=1,E=9
  R1005: concat(19,85) = 1985 -> F=5,D=8,C=1,E=9
  R1006: concat(19,86) = 1986 -> F=6,D=8,C=1,E=9
  R1007: concat(19,87) = 1987 -> F=7,D=8,C=1,E=9
  R1008: concat(20,13) = 2013 -> F=3,D=1,C=2,E=0
  R1009: concat(20,14) = 2014 -> F=4,D=1,C=2,E=0
  R1010: concat(20,15) = 2015 -> F=5,D=1,C=2,E=0
  R1011: concat(20,16) = 2016 -> F=6,D=1,C=2,E=0
  R1012: concat(20,17) = 2017 -> F=7,D=1,C=2,E=0
  R1013: concat(20,18) = 2018 -> F=8,D=1,C=2,E=0
  R1014: concat(20,19) = 2019 -> F=9,D=1,C=2,E=0
  R1015: concat(20,31) = 2031 -> F=1,D=3,C=2,E=0
  R1016: concat(20,34) = 2034 -> F=4,D=3,C=2,E=0
  R1017: concat(20,35) = 2035 -> F=5,D=3,C=2,E=0
  R1018: concat(20,36) = 2036 -> F=6,D=3,C=2,E=0
  R1019: concat(20,37) = 2037 -> F=7,D=3,C=2,E=0
  R1020: concat(20,38) = 2038 -> F=8,D=3,C=2,E=0
  R1021: concat(20,39) = 2039 -> F=9,D=3,C=2,E=0
  R1022: concat(20,41) = 2041 -> F=1,D=4,C=2,E=0
  R1023: concat(20,43) = 2043 -> F=3,D=4,C=2,E=0
  R1024: concat(20,45) = 2045 -> F=5,D=4,C=2,E=0
  R1025: concat(20,46) = 2046 -> F=6,D=4,C=2,E=0
  R1026: concat(20,47) = 2047 -> F=7,D=4,C=2,E=0
  R1027: concat(20,48) = 2048 -> F=8,D=4,C=2,E=0
  R1028: concat(20,49) = 2049 -> F=9,D=4,C=2,E=0
  R1029: concat(20,51) = 2051 -> F=1,D=5,C=2,E=0
  R1030: concat(20,53) = 2053 -> F=3,D=5,C=2,E=0
  R1031: concat(20,54) = 2054 -> F=4,D=5,C=2,E=0
  R1032: concat(20,56) = 2056 -> F=6,D=5,C=2,E=0
  R1033: concat(20,57) = 2057 -> F=7,D=5,C=2,E=0
  R1034: concat(20,58) = 2058 -> F=8,D=5,C=2,E=0
  R1035: concat(20,59) = 2059 -> F=9,D=5,C=2,E=0
  R1036: concat(20,61) = 2061 -> F=1,D=6,C=2,E=0
  R1037: concat(20,63) = 2063 -> F=3,D=6,C=2,E=0
  R1038: concat(20,64) = 2064 -> F=4,D=6,C=2,E=0
  R1039: concat(20,65) = 2065 -> F=5,D=6,C=2,E=0
  R1040: concat(20,67) = 2067 -> F=7,D=6,C=2,E=0
  R1041: concat(20,68) = 2068 -> F=8,D=6,C=2,E=0
  R1042: concat(20,69) = 2069 -> F=9,D=6,C=2,E=0
  R1043: concat(20,71) = 2071 -> F=1,D=7,C=2,E=0
  R1044: concat(20,73) = 2073 -> F=3,D=7,C=2,E=0
  R1045: concat(20,74) = 2074 -> F=4,D=7,C=2,E=0
  R1046: concat(20,75) = 2075 -> F=5,D=7,C=2,E=0
  R1047: concat(20,76) = 2076 -> F=6,D=7,C=2,E=0
  R1048: concat(20,78) = 2078 -> F=8,D=7,C=2,E=0
  R1049: concat(20,79) = 2079 -> F=9,D=7,C=2,E=0
  R1050: concat(20,81) = 2081 -> F=1,D=8,C=2,E=0
  R1051: concat(20,83) = 2083 -> F=3,D=8,C=2,E=0
  R1052: concat(20,84) = 2084 -> F=4,D=8,C=2,E=0
  R1053: concat(20,85) = 2085 -> F=5,D=8,C=2,E=0
  R1054: concat(20,86) = 2086 -> F=6,D=8,C=2,E=0
  R1055: concat(20,87) = 2087 -> F=7,D=8,C=2,E=0
  R1056: concat(20,89) = 2089 -> F=9,D=8,C=2,E=0
  R1057: concat(20,91) = 2091 -> F=1,D=9,C=2,E=0
  R1058: concat(20,93) = 2093 -> F=3,D=9,C=2,E=0
  R1059: concat(20,94) = 2094 -> F=4,D=9,C=2,E=0
  R1060: concat(20,95) = 2095 -> F=5,D=9,C=2,E=0
  R1061: concat(20,96) = 2096 -> F=6,D=9,C=2,E=0
  R1062: concat(20,97) = 2097 -> F=7,D=9,C=2,E=0
  R1063: concat(20,98) = 2098 -> F=8,D=9,C=2,E=0
  R1064: concat(21,03) = 2103 -> F=3,D=0,C=2,E=1
  R1065: concat(21,04) = 2104 -> F=4,D=0,C=2,E=1
  R1066: concat(21,05) = 2105 -> F=5,D=0,C=2,E=1
  R1067: concat(21,06) = 2106 -> F=6,D=0,C=2,E=1
  R1068: concat(21,07) = 2107 -> F=7,D=0,C=2,E=1
  R1069: concat(21,08) = 2108 -> F=8,D=0,C=2,E=1
  R1070: concat(21,09) = 2109 -> F=9,D=0,C=2,E=1
  R1071: concat(21,30) = 2130 -> F=0,D=3,C=2,E=1
  R1072: concat(21,34) = 2134 -> F=4,D=3,C=2,E=1
  R1073: concat(21,35) = 2135 -> F=5,D=3,C=2,E=1
  R1074: concat(21,36) = 2136 -> F=6,D=3,C=2,E=1
  R1075: concat(21,37) = 2137 -> F=7,D=3,C=2,E=1
  R1076: concat(21,38) = 2138 -> F=8,D=3,C=2,E=1
  R1077: concat(21,39) = 2139 -> F=9,D=3,C=2,E=1
  R1078: concat(21,40) = 2140 -> F=0,D=4,C=2,E=1
  R1079: concat(21,43) = 2143 -> F=3,D=4,C=2,E=1
  R1080: concat(21,45) = 2145 -> F=5,D=4,C=2,E=1
  R1081: concat(21,46) = 2146 -> F=6,D=4,C=2,E=1
  R1082: concat(21,47) = 2147 -> F=7,D=4,C=2,E=1
  R1083: concat(21,48) = 2148 -> F=8,D=4,C=2,E=1
  R1084: concat(21,49) = 2149 -> F=9,D=4,C=2,E=1
  R1085: concat(21,50) = 2150 -> F=0,D=5,C=2,E=1
  R1086: concat(21,53) = 2153 -> F=3,D=5,C=2,E=1
  R1087: concat(21,54) = 2154 -> F=4,D=5,C=2,E=1
  R1088: concat(21,56) = 2156 -> F=6,D=5,C=2,E=1
  R1089: concat(21,57) = 2157 -> F=7,D=5,C=2,E=1
  R1090: concat(21,58) = 2158 -> F=8,D=5,C=2,E=1
  R1091: concat(21,59) = 2159 -> F=9,D=5,C=2,E=1
  R1092: concat(21,60) = 2160 -> F=0,D=6,C=2,E=1
  R1093: concat(21,63) = 2163 -> F=3,D=6,C=2,E=1
  R1094: concat(21,64) = 2164 -> F=4,D=6,C=2,E=1
  R1095: concat(21,65) = 2165 -> F=5,D=6,C=2,E=1
  R1096: concat(21,67) = 2167 -> F=7,D=6,C=2,E=1
  R1097: concat(21,68) = 2168 -> F=8,D=6,C=2,E=1
  R1098: concat(21,69) = 2169 -> F=9,D=6,C=2,E=1
  R1099: concat(21,70) = 2170 -> F=0,D=7,C=2,E=1
  R1100: concat(21,73) = 2173 -> F=3,D=7,C=2,E=1
  R1101: concat(21,74) = 2174 -> F=4,D=7,C=2,E=1
  R1102: concat(21,75) = 2175 -> F=5,D=7,C=2,E=1
  R1103: concat(21,76) = 2176 -> F=6,D=7,C=2,E=1
  R1104: concat(21,78) = 2178 -> F=8,D=7,C=2,E=1
  R1105: concat(21,79) = 2179 -> F=9,D=7,C=2,E=1
  R1106: concat(21,80) = 2180 -> F=0,D=8,C=2,E=1
  R1107: concat(21,83) = 2183 -> F=3,D=8,C=2,E=1
  R1108: concat(21,84) = 2184 -> F=4,D=8,C=2,E=1
  R1109: concat(21,85) = 2185 -> F=5,D=8,C=2,E=1
  R1110: concat(21,86) = 2186 -> F=6,D=8,C=2,E=1
  R1111: concat(21,87) = 2187 -> F=7,D=8,C=2,E=1
  R1112: concat(21,89) = 2189 -> F=9,D=8,C=2,E=1
  R1113: concat(21,90) = 2190 -> F=0,D=9,C=2,E=1
  R1114: concat(21,93) = 2193 -> F=3,D=9,C=2,E=1
  R1115: concat(21,94) = 2194 -> F=4,D=9,C=2,E=1
  R1116: concat(21,95) = 2195 -> F=5,D=9,C=2,E=1
  R1117: concat(21,96) = 2196 -> F=6,D=9,C=2,E=1
  R1118: concat(21,97) = 2197 -> F=7,D=9,C=2,E=1
  R1119: concat(21,98) = 2198 -> F=8,D=9,C=2,E=1
  R1120: concat(23,01) = 2301 -> F=1,D=0,C=2,E=3
  R1121: concat(23,04) = 2304 -> F=4,D=0,C=2,E=3
  R1122: concat(23,05) = 2305 -> F=5,D=0,C=2,E=3
  R1123: concat(23,06) = 2306 -> F=6,D=0,C=2,E=3
  R1124: concat(23,07) = 2307 -> F=7,D=0,C=2,E=3
  R1125: concat(23,08) = 2308 -> F=8,D=0,C=2,E=3
  R1126: concat(23,09) = 2309 -> F=9,D=0,C=2,E=3
  R1127: concat(23,10) = 2310 -> F=0,D=1,C=2,E=3
  R1128: concat(23,14) = 2314 -> F=4,D=1,C=2,E=3
  R1129: concat(23,15) = 2315 -> F=5,D=1,C=2,E=3
  R1130: concat(23,16) = 2316 -> F=6,D=1,C=2,E=3
  R1131: concat(23,17) = 2317 -> F=7,D=1,C=2,E=3
  R1132: concat(23,18) = 2318 -> F=8,D=1,C=2,E=3
  R1133: concat(23,19) = 2319 -> F=9,D=1,C=2,E=3
  R1134: concat(23,40) = 2340 -> F=0,D=4,C=2,E=3
  R1135: concat(23,41) = 2341 -> F=1,D=4,C=2,E=3
  R1136: concat(23,45) = 2345 -> F=5,D=4,C=2,E=3
  R1137: concat(23,46) = 2346 -> F=6,D=4,C=2,E=3
  R1138: concat(23,47) = 2347 -> F=7,D=4,C=2,E=3
  R1139: concat(23,48) = 2348 -> F=8,D=4,C=2,E=3
  R1140: concat(23,49) = 2349 -> F=9,D=4,C=2,E=3
  R1141: concat(23,50) = 2350 -> F=0,D=5,C=2,E=3
  R1142: concat(23,51) = 2351 -> F=1,D=5,C=2,E=3
  R1143: concat(23,54) = 2354 -> F=4,D=5,C=2,E=3
  R1144: concat(23,56) = 2356 -> F=6,D=5,C=2,E=3
  R1145: concat(23,57) = 2357 -> F=7,D=5,C=2,E=3
  R1146: concat(23,58) = 2358 -> F=8,D=5,C=2,E=3
  R1147: concat(23,59) = 2359 -> F=9,D=5,C=2,E=3
  R1148: concat(23,60) = 2360 -> F=0,D=6,C=2,E=3
  R1149: concat(23,61) = 2361 -> F=1,D=6,C=2,E=3
  R1150: concat(23,64) = 2364 -> F=4,D=6,C=2,E=3
  R1151: concat(23,65) = 2365 -> F=5,D=6,C=2,E=3
  R1152: concat(23,67) = 2367 -> F=7,D=6,C=2,E=3
  R1153: concat(23,68) = 2368 -> F=8,D=6,C=2,E=3
  R1154: concat(23,69) = 2369 -> F=9,D=6,C=2,E=3
  R1155: concat(23,70) = 2370 -> F=0,D=7,C=2,E=3
  R1156: concat(23,71) = 2371 -> F=1,D=7,C=2,E=3
  R1157: concat(23,74) = 2374 -> F=4,D=7,C=2,E=3
  R1158: concat(23,75) = 2375 -> F=5,D=7,C=2,E=3
  R1159: concat(23,76) = 2376 -> F=6,D=7,C=2,E=3
  R1160: concat(23,78) = 2378 -> F=8,D=7,C=2,E=3
  R1161: concat(23,79) = 2379 -> F=9,D=7,C=2,E=3
  R1162: concat(23,80) = 2380 -> F=0,D=8,C=2,E=3
  R1163: concat(23,81) = 2381 -> F=1,D=8,C=2,E=3
  R1164: concat(23,84) = 2384 -> F=4,D=8,C=2,E=3
  R1165: concat(23,85) = 2385 -> F=5,D=8,C=2,E=3
  R1166: concat(23,86) = 2386 -> F=6,D=8,C=2,E=3
  R1167: concat(23,87) = 2387 -> F=7,D=8,C=2,E=3
  R1168: concat(23,89) = 2389 -> F=9,D=8,C=2,E=3
  R1169: concat(23,90) = 2390 -> F=0,D=9,C=2,E=3
  R1170: concat(23,91) = 2391 -> F=1,D=9,C=2,E=3
  R1171: concat(23,94) = 2394 -> F=4,D=9,C=2,E=3
  R1172: concat(23,95) = 2395 -> F=5,D=9,C=2,E=3
  R1173: concat(23,96) = 2396 -> F=6,D=9,C=2,E=3
  R1174: concat(23,97) = 2397 -> F=7,D=9,C=2,E=3
  R1175: concat(23,98) = 2398 -> F=8,D=9,C=2,E=3
  R1176: concat(24,01) = 2401 -> F=1,D=0,C=2,E=4
  R1177: concat(24,03) = 2403 -> F=3,D=0,C=2,E=4
  R1178: concat(24,05) = 2405 -> F=5,D=0,C=2,E=4
  R1179: concat(24,06) = 2406 -> F=6,D=0,C=2,E=4
  R1180: concat(24,07) = 2407 -> F=7,D=0,C=2,E=4
  R1181: concat(24,08) = 2408 -> F=8,D=0,C=2,E=4
  R1182: concat(24,09) = 2409 -> F=9,D=0,C=2,E=4
  R1183: concat(24,10) = 2410 -> F=0,D=1,C=2,E=4
  R1184: concat(24,13) = 2413 -> F=3,D=1,C=2,E=4
  R1185: concat(24,15) = 2415 -> F=5,D=1,C=2,E=4
  R1186: concat(24,16) = 2416 -> F=6,D=1,C=2,E=4
  R1187: concat(24,17) = 2417 -> F=7,D=1,C=2,E=4
  R1188: concat(24,18) = 2418 -> F=8,D=1,C=2,E=4
  R1189: concat(24,19) = 2419 -> F=9,D=1,C=2,E=4
  R1190: concat(24,30) = 2430 -> F=0,D=3,C=2,E=4
  R1191: concat(24,31) = 2431 -> F=1,D=3,C=2,E=4
  R1192: concat(24,35) = 2435 -> F=5,D=3,C=2,E=4
  R1193: concat(24,36) = 2436 -> F=6,D=3,C=2,E=4
  R1194: concat(24,37) = 2437 -> F=7,D=3,C=2,E=4
  R1195: concat(24,38) = 2438 -> F=8,D=3,C=2,E=4
  R1196: concat(24,39) = 2439 -> F=9,D=3,C=2,E=4
  R1197: concat(24,50) = 2450 -> F=0,D=5,C=2,E=4
  R1198: concat(24,51) = 2451 -> F=1,D=5,C=2,E=4
  R1199: concat(24,53) = 2453 -> F=3,D=5,C=2,E=4
  R1200: concat(24,56) = 2456 -> F=6,D=5,C=2,E=4
  R1201: concat(24,57) = 2457 -> F=7,D=5,C=2,E=4
  R1202: concat(24,58) = 2458 -> F=8,D=5,C=2,E=4
  R1203: concat(24,59) = 2459 -> F=9,D=5,C=2,E=4
  R1204: concat(24,60) = 2460 -> F=0,D=6,C=2,E=4
  R1205: concat(24,61) = 2461 -> F=1,D=6,C=2,E=4
  R1206: concat(24,63) = 2463 -> F=3,D=6,C=2,E=4
  R1207: concat(24,65) = 2465 -> F=5,D=6,C=2,E=4
  R1208: concat(24,67) = 2467 -> F=7,D=6,C=2,E=4
  R1209: concat(24,68) = 2468 -> F=8,D=6,C=2,E=4
  R1210: concat(24,69) = 2469 -> F=9,D=6,C=2,E=4
  R1211: concat(24,70) = 2470 -> F=0,D=7,C=2,E=4
  R1212: concat(24,71) = 2471 -> F=1,D=7,C=2,E=4
  R1213: concat(24,73) = 2473 -> F=3,D=7,C=2,E=4
  R1214: concat(24,75) = 2475 -> F=5,D=7,C=2,E=4
  R1215: concat(24,76) = 2476 -> F=6,D=7,C=2,E=4
  R1216: concat(24,78) = 2478 -> F=8,D=7,C=2,E=4
  R1217: concat(24,79) = 2479 -> F=9,D=7,C=2,E=4
  R1218: concat(24,80) = 2480 -> F=0,D=8,C=2,E=4
  R1219: concat(24,81) = 2481 -> F=1,D=8,C=2,E=4
  R1220: concat(24,83) = 2483 -> F=3,D=8,C=2,E=4
  R1221: concat(24,85) = 2485 -> F=5,D=8,C=2,E=4
  R1222: concat(24,86) = 2486 -> F=6,D=8,C=2,E=4
  R1223: concat(24,87) = 2487 -> F=7,D=8,C=2,E=4
  R1224: concat(24,89) = 2489 -> F=9,D=8,C=2,E=4
  R1225: concat(24,90) = 2490 -> F=0,D=9,C=2,E=4
  R1226: concat(24,91) = 2491 -> F=1,D=9,C=2,E=4
  R1227: concat(24,93) = 2493 -> F=3,D=9,C=2,E=4
  R1228: concat(24,95) = 2495 -> F=5,D=9,C=2,E=4
  R1229: concat(24,96) = 2496 -> F=6,D=9,C=2,E=4
  R1230: concat(24,97) = 2497 -> F=7,D=9,C=2,E=4
  R1231: concat(24,98) = 2498 -> F=8,D=9,C=2,E=4
  R1232: concat(25,01) = 2501 -> F=1,D=0,C=2,E=5
  R1233: concat(25,03) = 2503 -> F=3,D=0,C=2,E=5
  R1234: concat(25,04) = 2504 -> F=4,D=0,C=2,E=5
  R1235: concat(25,06) = 2506 -> F=6,D=0,C=2,E=5
  R1236: concat(25,07) = 2507 -> F=7,D=0,C=2,E=5
  R1237: concat(25,08) = 2508 -> F=8,D=0,C=2,E=5
  R1238: concat(25,09) = 2509 -> F=9,D=0,C=2,E=5
  R1239: concat(25,10) = 2510 -> F=0,D=1,C=2,E=5
  R1240: concat(25,13) = 2513 -> F=3,D=1,C=2,E=5
  R1241: concat(25,14) = 2514 -> F=4,D=1,C=2,E=5
  R1242: concat(25,16) = 2516 -> F=6,D=1,C=2,E=5
  R1243: concat(25,17) = 2517 -> F=7,D=1,C=2,E=5
  R1244: concat(25,18) = 2518 -> F=8,D=1,C=2,E=5
  R1245: concat(25,19) = 2519 -> F=9,D=1,C=2,E=5
  R1246: concat(25,30) = 2530 -> F=0,D=3,C=2,E=5
  R1247: concat(25,31) = 2531 -> F=1,D=3,C=2,E=5
  R1248: concat(25,34) = 2534 -> F=4,D=3,C=2,E=5
  R1249: concat(25,36) = 2536 -> F=6,D=3,C=2,E=5
  R1250: concat(25,37) = 2537 -> F=7,D=3,C=2,E=5
  R1251: concat(25,38) = 2538 -> F=8,D=3,C=2,E=5
  R1252: concat(25,39) = 2539 -> F=9,D=3,C=2,E=5
  R1253: concat(25,40) = 2540 -> F=0,D=4,C=2,E=5
  R1254: concat(25,41) = 2541 -> F=1,D=4,C=2,E=5
  R1255: concat(25,43) = 2543 -> F=3,D=4,C=2,E=5
  R1256: concat(25,46) = 2546 -> F=6,D=4,C=2,E=5
  R1257: concat(25,47) = 2547 -> F=7,D=4,C=2,E=5
  R1258: concat(25,48) = 2548 -> F=8,D=4,C=2,E=5
  R1259: concat(25,49) = 2549 -> F=9,D=4,C=2,E=5
  R1260: concat(25,60) = 2560 -> F=0,D=6,C=2,E=5
  R1261: concat(25,61) = 2561 -> F=1,D=6,C=2,E=5
  R1262: concat(25,63) = 2563 -> F=3,D=6,C=2,E=5
  R1263: concat(25,64) = 2564 -> F=4,D=6,C=2,E=5
  R1264: concat(25,67) = 2567 -> F=7,D=6,C=2,E=5
  R1265: concat(25,68) = 2568 -> F=8,D=6,C=2,E=5
  R1266: concat(25,69) = 2569 -> F=9,D=6,C=2,E=5
  R1267: concat(25,70) = 2570 -> F=0,D=7,C=2,E=5
  R1268: concat(25,71) = 2571 -> F=1,D=7,C=2,E=5
  R1269: concat(25,73) = 2573 -> F=3,D=7,C=2,E=5
  R1270: concat(25,74) = 2574 -> F=4,D=7,C=2,E=5
  R1271: concat(25,76) = 2576 -> F=6,D=7,C=2,E=5
  R1272: concat(25,78) = 2578 -> F=8,D=7,C=2,E=5
  R1273: concat(25,79) = 2579 -> F=9,D=7,C=2,E=5
  R1274: concat(25,80) = 2580 -> F=0,D=8,C=2,E=5
  R1275: concat(25,81) = 2581 -> F=1,D=8,C=2,E=5
  R1276: concat(25,83) = 2583 -> F=3,D=8,C=2,E=5
  R1277: concat(25,84) = 2584 -> F=4,D=8,C=2,E=5
  R1278: concat(25,86) = 2586 -> F=6,D=8,C=2,E=5
  R1279: concat(25,87) = 2587 -> F=7,D=8,C=2,E=5
  R1280: concat(25,89) = 2589 -> F=9,D=8,C=2,E=5
  R1281: concat(25,90) = 2590 -> F=0,D=9,C=2,E=5
  R1282: concat(25,91) = 2591 -> F=1,D=9,C=2,E=5
  R1283: concat(25,93) = 2593 -> F=3,D=9,C=2,E=5
  R1284: concat(25,94) = 2594 -> F=4,D=9,C=2,E=5
  R1285: concat(25,96) = 2596 -> F=6,D=9,C=2,E=5
  R1286: concat(25,97) = 2597 -> F=7,D=9,C=2,E=5
  R1287: concat(25,98) = 2598 -> F=8,D=9,C=2,E=5
  R1288: concat(26,01) = 2601 -> F=1,D=0,C=2,E=6
  R1289: concat(26,03) = 2603 -> F=3,D=0,C=2,E=6
  R1290: concat(26,04) = 2604 -> F=4,D=0,C=2,E=6
  R1291: concat(26,05) = 2605 -> F=5,D=0,C=2,E=6
  R1292: concat(26,07) = 2607 -> F=7,D=0,C=2,E=6
  R1293: concat(26,08) = 2608 -> F=8,D=0,C=2,E=6
  R1294: concat(26,09) = 2609 -> F=9,D=0,C=2,E=6
  R1295: concat(26,10) = 2610 -> F=0,D=1,C=2,E=6
  R1296: concat(26,13) = 2613 -> F=3,D=1,C=2,E=6
  R1297: concat(26,14) = 2614 -> F=4,D=1,C=2,E=6
  R1298: concat(26,15) = 2615 -> F=5,D=1,C=2,E=6
  R1299: concat(26,17) = 2617 -> F=7,D=1,C=2,E=6
  R1300: concat(26,18) = 2618 -> F=8,D=1,C=2,E=6
  R1301: concat(26,19) = 2619 -> F=9,D=1,C=2,E=6
  R1302: concat(26,30) = 2630 -> F=0,D=3,C=2,E=6
  R1303: concat(26,31) = 2631 -> F=1,D=3,C=2,E=6
  R1304: concat(26,34) = 2634 -> F=4,D=3,C=2,E=6
  R1305: concat(26,35) = 2635 -> F=5,D=3,C=2,E=6
  R1306: concat(26,37) = 2637 -> F=7,D=3,C=2,E=6
  R1307: concat(26,38) = 2638 -> F=8,D=3,C=2,E=6
  R1308: concat(26,39) = 2639 -> F=9,D=3,C=2,E=6
  R1309: concat(26,40) = 2640 -> F=0,D=4,C=2,E=6
  R1310: concat(26,41) = 2641 -> F=1,D=4,C=2,E=6
  R1311: concat(26,43) = 2643 -> F=3,D=4,C=2,E=6
  R1312: concat(26,45) = 2645 -> F=5,D=4,C=2,E=6
  R1313: concat(26,47) = 2647 -> F=7,D=4,C=2,E=6
  R1314: concat(26,48) = 2648 -> F=8,D=4,C=2,E=6
  R1315: concat(26,49) = 2649 -> F=9,D=4,C=2,E=6
  R1316: concat(26,50) = 2650 -> F=0,D=5,C=2,E=6
  R1317: concat(26,51) = 2651 -> F=1,D=5,C=2,E=6
  R1318: concat(26,53) = 2653 -> F=3,D=5,C=2,E=6
  R1319: concat(26,54) = 2654 -> F=4,D=5,C=2,E=6
  R1320: concat(26,57) = 2657 -> F=7,D=5,C=2,E=6
  R1321: concat(26,58) = 2658 -> F=8,D=5,C=2,E=6
  R1322: concat(26,59) = 2659 -> F=9,D=5,C=2,E=6
  R1323: concat(26,70) = 2670 -> F=0,D=7,C=2,E=6
  R1324: concat(26,71) = 2671 -> F=1,D=7,C=2,E=6
  R1325: concat(26,73) = 2673 -> F=3,D=7,C=2,E=6
  R1326: concat(26,74) = 2674 -> F=4,D=7,C=2,E=6
  R1327: concat(26,75) = 2675 -> F=5,D=7,C=2,E=6
  R1328: concat(26,78) = 2678 -> F=8,D=7,C=2,E=6
