We infer the transformation rule from the facts by bounded rule-based trial.
I will put my final answer inside \boxed{}.

remap (index 2 is the operator):
fact0 ["@-:(] = [!(]: AB - CD = ED  (r.len=2, sym=['A', 'B', 'C', 'D', 'E'], |sym|=5)
fact1 []\*"%] = ["%]\]: FG * AH = AHFG  (r.len=4, sym=['A', 'F', 'G', 'H'], |sym|=4)
fact2 ["(+(]] = [(&]: AD + DF = DJ  (r.len=2, sym=['A', 'D', 'F', 'J'], |sym|=4)
query []]*]&]: FF * FJ = ?

narrowing operator candidates by result length:
  '*' -> {concat, rconcat, mul, mul1, mulm1}
  R389: concat(95,07) = 9507 -> A=9,H=5,G=7,F=0
  R390: concat(96,07) = 9607 -> A=9,H=6,G=7,F=0
  R391: concat(98,07) = 9807 -> A=9,H=8,G=7,F=0
  R392: concat(12,08) = 1208 -> A=1,H=2,G=8,F=0
  R393: concat(13,08) = 1308 -> A=1,H=3,G=8,F=0
  R394: concat(14,08) = 1408 -> A=1,H=4,G=8,F=0
  R395: concat(15,08) = 1508 -> A=1,H=5,G=8,F=0
  R396: concat(16,08) = 1608 -> A=1,H=6,G=8,F=0
  R397: concat(17,08) = 1708 -> A=1,H=7,G=8,F=0
  R398: concat(19,08) = 1908 -> A=1,H=9,G=8,F=0
  R399: concat(21,08) = 2108 -> A=2,H=1,G=8,F=0
  R400: concat(23,08) = 2308 -> A=2,H=3,G=8,F=0
  R401: concat(24,08) = 2408 -> A=2,H=4,G=8,F=0
  R402: concat(25,08) = 2508 -> A=2,H=5,G=8,F=0
  R403: concat(26,08) = 2608 -> A=2,H=6,G=8,F=0
  R404: concat(27,08) = 2708 -> A=2,H=7,G=8,F=0
  R405: concat(29,08) = 2908 -> A=2,H=9,G=8,F=0
  R406: concat(31,08) = 3108 -> A=3,H=1,G=8,F=0
  R407: concat(32,08) = 3208 -> A=3,H=2,G=8,F=0
  R408: concat(34,08) = 3408 -> A=3,H=4,G=8,F=0
  R409: concat(35,08) = 3508 -> A=3,H=5,G=8,F=0
  R410: concat(36,08) = 3608 -> A=3,H=6,G=8,F=0
  R411: concat(37,08) = 3708 -> A=3,H=7,G=8,F=0
  R412: concat(39,08) = 3908 -> A=3,H=9,G=8,F=0
  R413: concat(41,08) = 4108 -> A=4,H=1,G=8,F=0
  R414: concat(42,08) = 4208 -> A=4,H=2,G=8,F=0
  R415: concat(43,08) = 4308 -> A=4,H=3,G=8,F=0
  R416: concat(45,08) = 4508 -> A=4,H=5,G=8,F=0
  R417: concat(46,08) = 4608 -> A=4,H=6,G=8,F=0
  R418: concat(47,08) = 4708 -> A=4,H=7,G=8,F=0
  R419: concat(49,08) = 4908 -> A=4,H=9,G=8,F=0
  R420: concat(51,08) = 5108 -> A=5,H=1,G=8,F=0
  R421: concat(52,08) = 5208 -> A=5,H=2,G=8,F=0
  R422: concat(53,08) = 5308 -> A=5,H=3,G=8,F=0
  R423: concat(54,08) = 5408 -> A=5,H=4,G=8,F=0
  R424: concat(56,08) = 5608 -> A=5,H=6,G=8,F=0
  R425: concat(57,08) = 5708 -> A=5,H=7,G=8,F=0
  R426: concat(59,08) = 5908 -> A=5,H=9,G=8,F=0
  R427: concat(61,08) = 6108 -> A=6,H=1,G=8,F=0
  R428: concat(62,08) = 6208 -> A=6,H=2,G=8,F=0
  R429: concat(63,08) = 6308 -> A=6,H=3,G=8,F=0
  R430: concat(64,08) = 6408 -> A=6,H=4,G=8,F=0
  R431: concat(65,08) = 6508 -> A=6,H=5,G=8,F=0
  R432: concat(67,08) = 6708 -> A=6,H=7,G=8,F=0
  R433: concat(69,08) = 6908 -> A=6,H=9,G=8,F=0
  R434: concat(71,08) = 7108 -> A=7,H=1,G=8,F=0
  R435: concat(72,08) = 7208 -> A=7,H=2,G=8,F=0
  R436: concat(73,08) = 7308 -> A=7,H=3,G=8,F=0
  R437: concat(74,08) = 7408 -> A=7,H=4,G=8,F=0
  R438: concat(75,08) = 7508 -> A=7,H=5,G=8,F=0
  R439: concat(76,08) = 7608 -> A=7,H=6,G=8,F=0
  R440: concat(79,08) = 7908 -> A=7,H=9,G=8,F=0
  R441: concat(91,08) = 9108 -> A=9,H=1,G=8,F=0
  R442: concat(92,08) = 9208 -> A=9,H=2,G=8,F=0
  R443: concat(93,08) = 9308 -> A=9,H=3,G=8,F=0
  R444: concat(94,08) = 9408 -> A=9,H=4,G=8,F=0
  R445: concat(95,08) = 9508 -> A=9,H=5,G=8,F=0
  R446: concat(96,08) = 9608 -> A=9,H=6,G=8,F=0
  R447: concat(97,08) = 9708 -> A=9,H=7,G=8,F=0
  R448: concat(12,09) = 1209 -> A=1,H=2,G=9,F=0
  R449: concat(13,09) = 1309 -> A=1,H=3,G=9,F=0
  R450: concat(14,09) = 1409 -> A=1,H=4,G=9,F=0
  R451: concat(15,09) = 1509 -> A=1,H=5,G=9,F=0
  R452: concat(16,09) = 1609 -> A=1,H=6,G=9,F=0
  R453: concat(17,09) = 1709 -> A=1,H=7,G=9,F=0
  R454: concat(18,09) = 1809 -> A=1,H=8,G=9,F=0
  R455: concat(21,09) = 2109 -> A=2,H=1,G=9,F=0
  R456: concat(23,09) = 2309 -> A=2,H=3,G=9,F=0
  R457: concat(24,09) = 2409 -> A=2,H=4,G=9,F=0
  R458: concat(25,09) = 2509 -> A=2,H=5,G=9,F=0
  R459: concat(26,09) = 2609 -> A=2,H=6,G=9,F=0
  R460: concat(27,09) = 2709 -> A=2,H=7,G=9,F=0
  R461: concat(28,09) = 2809 -> A=2,H=8,G=9,F=0
  R462: concat(31,09) = 3109 -> A=3,H=1,G=9,F=0
  R463: concat(32,09) = 3209 -> A=3,H=2,G=9,F=0
  R464: concat(34,09) = 3409 -> A=3,H=4,G=9,F=0
  R465: concat(35,09) = 3509 -> A=3,H=5,G=9,F=0
  R466: concat(36,09) = 3609 -> A=3,H=6,G=9,F=0
  R467: concat(37,09) = 3709 -> A=3,H=7,G=9,F=0
  R468: concat(38,09) = 3809 -> A=3,H=8,G=9,F=0
  R469: concat(41,09) = 4109 -> A=4,H=1,G=9,F=0
  R470: concat(42,09) = 4209 -> A=4,H=2,G=9,F=0
  R471: concat(43,09) = 4309 -> A=4,H=3,G=9,F=0
  R472: concat(45,09) = 4509 -> A=4,H=5,G=9,F=0
  R473: concat(46,09) = 4609 -> A=4,H=6,G=9,F=0
  R474: concat(47,09) = 4709 -> A=4,H=7,G=9,F=0
  R475: concat(48,09) = 4809 -> A=4,H=8,G=9,F=0
  R476: concat(51,09) = 5109 -> A=5,H=1,G=9,F=0
  R477: concat(52,09) = 5209 -> A=5,H=2,G=9,F=0
  R478: concat(53,09) = 5309 -> A=5,H=3,G=9,F=0
  R479: concat(54,09) = 5409 -> A=5,H=4,G=9,F=0
  R480: concat(56,09) = 5609 -> A=5,H=6,G=9,F=0
  R481: concat(57,09) = 5709 -> A=5,H=7,G=9,F=0
  R482: concat(58,09) = 5809 -> A=5,H=8,G=9,F=0
  R483: concat(61,09) = 6109 -> A=6,H=1,G=9,F=0
  R484: concat(62,09) = 6209 -> A=6,H=2,G=9,F=0
  R485: concat(63,09) = 6309 -> A=6,H=3,G=9,F=0
  R486: concat(64,09) = 6409 -> A=6,H=4,G=9,F=0
  R487: concat(65,09) = 6509 -> A=6,H=5,G=9,F=0
  R488: concat(67,09) = 6709 -> A=6,H=7,G=9,F=0
  R489: concat(68,09) = 6809 -> A=6,H=8,G=9,F=0
  R490: concat(71,09) = 7109 -> A=7,H=1,G=9,F=0
  R491: concat(72,09) = 7209 -> A=7,H=2,G=9,F=0
  R492: concat(73,09) = 7309 -> A=7,H=3,G=9,F=0
  R493: concat(74,09) = 7409 -> A=7,H=4,G=9,F=0
  R494: concat(75,09) = 7509 -> A=7,H=5,G=9,F=0
  R495: concat(76,09) = 7609 -> A=7,H=6,G=9,F=0
  R496: concat(78,09) = 7809 -> A=7,H=8,G=9,F=0
  R497: concat(81,09) = 8109 -> A=8,H=1,G=9,F=0
  R498: concat(82,09) = 8209 -> A=8,H=2,G=9,F=0
  R499: concat(83,09) = 8309 -> A=8,H=3,G=9,F=0
  R500: concat(84,09) = 8409 -> A=8,H=4,G=9,F=0
  R501: concat(85,09) = 8509 -> A=8,H=5,G=9,F=0
  R502: concat(86,09) = 8609 -> A=8,H=6,G=9,F=0
  R503: concat(87,09) = 8709 -> A=8,H=7,G=9,F=0
  R504: concat(23,10) = 2310 -> A=2,H=3,G=0,F=1
  R505: concat(24,10) = 2410 -> A=2,H=4,G=0,F=1
  R506: concat(25,10) = 2510 -> A=2,H=5,G=0,F=1
  R507: concat(26,10) = 2610 -> A=2,H=6,G=0,F=1
  R508: concat(27,10) = 2710 -> A=2,H=7,G=0,F=1
  R509: concat(28,10) = 2810 -> A=2,H=8,G=0,F=1
  R510: concat(29,10) = 2910 -> A=2,H=9,G=0,F=1
  R511: concat(32,10) = 3210 -> A=3,H=2,G=0,F=1
  R512: concat(34,10) = 3410 -> A=3,H=4,G=0,F=1
  R513: concat(35,10) = 3510 -> A=3,H=5,G=0,F=1
  R514: concat(36,10) = 3610 -> A=3,H=6,G=0,F=1
  R515: concat(37,10) = 3710 -> A=3,H=7,G=0,F=1
  R516: concat(38,10) = 3810 -> A=3,H=8,G=0,F=1
  R517: concat(39,10) = 3910 -> A=3,H=9,G=0,F=1
  R518: concat(42,10) = 4210 -> A=4,H=2,G=0,F=1
  R519: concat(43,10) = 4310 -> A=4,H=3,G=0,F=1
  R520: concat(45,10) = 4510 -> A=4,H=5,G=0,F=1
  R521: concat(46,10) = 4610 -> A=4,H=6,G=0,F=1
  R522: concat(47,10) = 4710 -> A=4,H=7,G=0,F=1
  R523: concat(48,10) = 4810 -> A=4,H=8,G=0,F=1
  R524: concat(49,10) = 4910 -> A=4,H=9,G=0,F=1
  R525: concat(52,10) = 5210 -> A=5,H=2,G=0,F=1
  R526: concat(53,10) = 5310 -> A=5,H=3,G=0,F=1
  R527: concat(54,10) = 5410 -> A=5,H=4,G=0,F=1
  R528: concat(56,10) = 5610 -> A=5,H=6,G=0,F=1
  R529: concat(57,10) = 5710 -> A=5,H=7,G=0,F=1
  R530: concat(58,10) = 5810 -> A=5,H=8,G=0,F=1
  R531: concat(59,10) = 5910 -> A=5,H=9,G=0,F=1
  R532: concat(62,10) = 6210 -> A=6,H=2,G=0,F=1
  R533: concat(63,10) = 6310 -> A=6,H=3,G=0,F=1
  R534: concat(64,10) = 6410 -> A=6,H=4,G=0,F=1
  R535: concat(65,10) = 6510 -> A=6,H=5,G=0,F=1
  R536: concat(67,10) = 6710 -> A=6,H=7,G=0,F=1
  R537: concat(68,10) = 6810 -> A=6,H=8,G=0,F=1
  R538: concat(69,10) = 6910 -> A=6,H=9,G=0,F=1
  R539: concat(72,10) = 7210 -> A=7,H=2,G=0,F=1
  R540: concat(73,10) = 7310 -> A=7,H=3,G=0,F=1
  R541: concat(74,10) = 7410 -> A=7,H=4,G=0,F=1
  R542: concat(75,10) = 7510 -> A=7,H=5,G=0,F=1
  R543: concat(76,10) = 7610 -> A=7,H=6,G=0,F=1
  R544: concat(78,10) = 7810 -> A=7,H=8,G=0,F=1
  R545: concat(79,10) = 7910 -> A=7,H=9,G=0,F=1
  R546: concat(82,10) = 8210 -> A=8,H=2,G=0,F=1
  R547: concat(83,10) = 8310 -> A=8,H=3,G=0,F=1
  R548: concat(84,10) = 8410 -> A=8,H=4,G=0,F=1
  R549: concat(85,10) = 8510 -> A=8,H=5,G=0,F=1
  R550: concat(86,10) = 8610 -> A=8,H=6,G=0,F=1
  R551: concat(87,10) = 8710 -> A=8,H=7,G=0,F=1
  R552: concat(89,10) = 8910 -> A=8,H=9,G=0,F=1
  R553: concat(92,10) = 9210 -> A=9,H=2,G=0,F=1
  R554: concat(93,10) = 9310 -> A=9,H=3,G=0,F=1
  R555: concat(94,10) = 9410 -> A=9,H=4,G=0,F=1
  R556: concat(95,10) = 9510 -> A=9,H=5,G=0,F=1
  R557: concat(96,10) = 9610 -> A=9,H=6,G=0,F=1
  R558: concat(97,10) = 9710 -> A=9,H=7,G=0,F=1
  R559: concat(98,10) = 9810 -> A=9,H=8,G=0,F=1
  R560: concat(03,12) = 0312 -> A=0,H=3,G=2,F=1  <-- consistent with all facts
  ... 4479 more candidates (untried; the search stops at the first that extends to every fact, R560)

Candidates are tried in order; R560 is the first that extends to every fact. Propagate it:
fact1 []\*"%] = ["%]\]:
  try mul: 12 * 3 = 36 (length/sign off) NG
  try concat: concat(12,03) = 1203 -> encodes ]\"% != "%]\ NG
  try rconcat: concat(03,12) = 0312 -> encodes "%]\ = "%]\ OK -> accept
fact0 ["@-:(] = [!(]:
  try add: 9 + 64 = 73 -> encodes !% != !( NG
  try sub: 9 - 64 = -55 (length/sign off) NG
  try rsub: 64 - 9 = 55 -> encodes && != !( NG
  try add1: 9 + 64 + 1 = 74 -> encodes !( = !( OK -> accept
fact2 ["(+(]] = [(&]:
  try add: 4 + 41 = 45 -> encodes (& = (& OK -> accept

Recovered cipher: E(!)=7, A(")=0, H(%)=3, J(&)=5, D(()=4, C(:)=6, B(@)=9, G(\)=2, F(])=1
Query ]]*]&: FF=11, FJ=15, '*' = rconcat: concat(15,11) = 1511.
Encode 1511 back to original symbols -> ]&]].

I will now return the answer in \boxed{}
The answer in \boxed{-} is \boxed{]&]]}
